date,plt,well,wellid,time_h,rawod,col,row,cpd,qrt,um,species,strain,nick,dil,OD_minus1_of_each_group_replicate_timepoint,OD_corrected,OD_zero_mean_of_each_group_replicate_timepoint,OD_normalized
5/13/2022,6,M17,3-6-M17,8.66,0.365,17,M,Azithromycin,1,0.01,S. flexneri,M90T,Sf,100x,0.168,0.19699999999999998,0.409,0.8924205378973106
5/13/2022,6,M17,3-6-M17,9.74,0.386,17,M,Azithromycin,1,0.01,S. flexneri,M90T,Sf,100x,0.166,0.22,0.44,0.8772727272727273
5/13/2022,6,M17,3-6-M17,10.82,0.402,17,M,Azithromycin,1,0.01,S. flexneri,M90T,Sf,100x,0.166,0.23600000000000002,0.469,0.8571428571428572
5/13/2022,6,M17,3-6-M17,11.91,0.417,17,M,Azithromycin,1,0.01,S. flexneri,M90T,Sf,100x,0.166,0.251,0.489,0.852760736196319
5/13/2022,6,M17,3-6-M17,12.99,0.429,17,M,Azithromycin,1,0.01,S. flexneri,M90T,Sf,100x,0.169,0.26,0.499,0.8597194388777555
5/13/2022,6,M19,3-6-M19,0.0,0.162,19,M,Azithromycin,1,0.003,S. flexneri,M90T,Sf,100x,0.154,0.03,0.187,0.8663101604278075
5/13/2022,6,M19,3-6-M19,1.09,0.176,19,M,Azithromycin,1,0.003,S. flexneri,M90T,Sf,100x,0.165,0.03,0.19,0.9263157894736841
5/13/2022,6,M19,3-6-M19,2.17,0.178,19,M,Azithromycin,1,0.003,S. flexneri,M90T,Sf,100x,0.168,0.03,0.196,0.9081632653061223
5/13/2022,6,M19,3-6-M19,3.25,0.184,19,M,Azithromycin,1,0.003,S. flexneri,M90T,Sf,100x,0.169,0.03,0.199,0.9246231155778893
5/13/2022,6,M19,3-6-M19,4.33,0.212,19,M,Azithromycin,1,0.003,S. flexneri,M90T,Sf,100x,0.169,0.04299999999999998,0.216,0.9814814814814815
5/13/2022,6,M19,3-6-M19,5.41,0.275,19,M,Azithromycin,1,0.003,S. flexneri,M90T,Sf,100x,0.169,0.10600000000000001,0.26,1.0576923076923077
5/13/2022,6,M19,3-6-M19,6.5,0.346,19,M,Azithromycin,1,0.003,S. flexneri,M90T,Sf,100x,0.168,0.17799999999999996,0.315,1.0984126984126983
5/13/2022,6,M19,3-6-M19,7.58,0.402,19,M,Azithromycin,1,0.003,S. flexneri,M90T,Sf,100x,0.169,0.233,0.367,1.0953678474114443
5/13/2022,6,M19,3-6-M19,8.66,0.431,19,M,Azithromycin,1,0.003,S. flexneri,M90T,Sf,100x,0.168,0.263,0.409,1.0537897310513449
5/13/2022,6,M19,3-6-M19,9.74,0.461,19,M,Azithromycin,1,0.003,S. flexneri,M90T,Sf,100x,0.166,0.29500000000000004,0.44,1.0477272727272728
5/13/2022,6,M19,3-6-M19,10.82,0.484,19,M,Azithromycin,1,0.003,S. flexneri,M90T,Sf,100x,0.166,0.31799999999999995,0.469,1.0319829424307037
5/13/2022,6,M19,3-6-M19,11.91,0.503,19,M,Azithromycin,1,0.003,S. flexneri,M90T,Sf,100x,0.166,0.33699999999999997,0.489,1.0286298568507157
5/13/2022,6,M19,3-6-M19,12.99,0.511,19,M,Azithromycin,1,0.003,S. flexneri,M90T,Sf,100x,0.169,0.34199999999999997,0.499,1.0240480961923848
5/13/2022,6,M21,3-6-M21,0.0,0.187,21,M,Azithromycin,1,0.0,S. flexneri,M90T,Sf,100x,0.154,0.033,0.187,1.0
5/13/2022,6,M21,3-6-M21,1.09,0.19,21,M,Azithromycin,1,0.0,S. flexneri,M90T,Sf,100x,0.165,0.03,0.19,1.0
5/13/2022,6,M21,3-6-M21,2.17,0.196,21,M,Azithromycin,1,0.0,S. flexneri,M90T,Sf,100x,0.168,0.03,0.196,1.0
5/13/2022,6,M21,3-6-M21,3.25,0.199,21,M,Azithromycin,1,0.0,S. flexneri,M90T,Sf,100x,0.169,0.03,0.199,1.0
5/13/2022,6,M21,3-6-M21,4.33,0.216,21,M,Azithromycin,1,0.0,S. flexneri,M90T,Sf,100x,0.169,0.046999999999999986,0.216,1.0
5/13/2022,6,M21,3-6-M21,5.41,0.26,21,M,Azithromycin,1,0.0,S. flexneri,M90T,Sf,100x,0.169,0.091,0.26,1.0
5/13/2022,6,M21,3-6-M21,6.5,0.315,21,M,Azithromycin,1,0.0,S. flexneri,M90T,Sf,100x,0.168,0.147,0.315,1.0
5/13/2022,6,M21,3-6-M21,7.58,0.367,21,M,Azithromycin,1,0.0,S. flexneri,M90T,Sf,100x,0.169,0.19799999999999998,0.367,1.0
5/13/2022,6,M21,3-6-M21,8.66,0.409,21,M,Azithromycin,1,0.0,S. flexneri,M90T,Sf,100x,0.168,0.24099999999999996,0.409,1.0
5/13/2022,6,M21,3-6-M21,9.74,0.44,21,M,Azithromycin,1,0.0,S. flexneri,M90T,Sf,100x,0.166,0.274,0.44,1.0
5/13/2022,6,M21,3-6-M21,10.82,0.469,21,M,Azithromycin,1,0.0,S. flexneri,M90T,Sf,100x,0.166,0.30299999999999994,0.469,1.0
5/13/2022,6,M21,3-6-M21,11.91,0.489,21,M,Azithromycin,1,0.0,S. flexneri,M90T,Sf,100x,0.166,0.32299999999999995,0.489,1.0
5/13/2022,6,M21,3-6-M21,12.99,0.499,21,M,Azithromycin,1,0.0,S. flexneri,M90T,Sf,100x,0.169,0.32999999999999996,0.499,1.0
5/13/2022,6,M23,3-6-M23,0.0,0.154,23,M,Azithromycin,1,-1.0,S. flexneri,M90T,Sf,100x,0.154,0.03,0.187,0.8235294117647058
5/13/2022,6,M23,3-6-M23,1.09,0.165,23,M,Azithromycin,1,-1.0,S. flexneri,M90T,Sf,100x,0.165,0.03,0.19,0.868421052631579
5/13/2022,6,M23,3-6-M23,2.17,0.168,23,M,Azithromycin,1,-1.0,S. flexneri,M90T,Sf,100x,0.168,0.03,0.196,0.8571428571428572
5/13/2022,6,M23,3-6-M23,3.25,0.169,23,M,Azithromycin,1,-1.0,S. flexneri,M90T,Sf,100x,0.169,0.03,0.199,0.8492462311557789
5/13/2022,6,M23,3-6-M23,4.33,0.169,23,M,Azithromycin,1,-1.0,S. flexneri,M90T,Sf,100x,0.169,0.03,0.216,0.7824074074074074
5/13/2022,6,M23,3-6-M23,5.41,0.169,23,M,Azithromycin,1,-1.0,S. flexneri,M90T,Sf,100x,0.169,0.03,0.26,0.65
5/13/2022,6,M23,3-6-M23,6.5,0.168,23,M,Azithromycin,1,-1.0,S. flexneri,M90T,Sf,100x,0.168,0.03,0.315,0.5333333333333333
5/13/2022,6,M23,3-6-M23,7.58,0.169,23,M,Azithromycin,1,-1.0,S. flexneri,M90T,Sf,100x,0.169,0.03,0.367,0.4604904632152589
5/13/2022,6,M23,3-6-M23,8.66,0.168,23,M,Azithromycin,1,-1.0,S. flexneri,M90T,Sf,100x,0.168,0.03,0.409,0.410757946210269
5/13/2022,6,M23,3-6-M23,9.74,0.166,23,M,Azithromycin,1,-1.0,S. flexneri,M90T,Sf,100x,0.166,0.03,0.44,0.3772727272727273
5/13/2022,6,M23,3-6-M23,10.82,0.166,23,M,Azithromycin,1,-1.0,S. flexneri,M90T,Sf,100x,0.166,0.03,0.469,0.3539445628997868
5/13/2022,6,M23,3-6-M23,11.91,0.166,23,M,Azithromycin,1,-1.0,S. flexneri,M90T,Sf,100x,0.166,0.03,0.489,0.3394683026584867
5/13/2022,6,M23,3-6-M23,12.99,0.169,23,M,Azithromycin,1,-1.0,S. flexneri,M90T,Sf,100x,0.169,0.03,0.499,0.33867735470941884
5/13/2022,6,M3,3-6-M3,0.0,0.194,3,M,Azithromycin,1,30.0,S. flexneri,M90T,Sf,100x,0.154,0.04000000000000001,0.187,1.0374331550802138
5/13/2022,6,M3,3-6-M3,1.09,0.198,3,M,Azithromycin,1,30.0,S. flexneri,M90T,Sf,100x,0.165,0.033,0.19,1.0421052631578949
5/13/2022,6,M3,3-6-M3,2.17,0.196,3,M,Azithromycin,1,30.0,S. flexneri,M90T,Sf,100x,0.168,0.03,0.196,1.0
5/13/2022,6,M3,3-6-M3,3.25,0.197,3,M,Azithromycin,1,30.0,S. flexneri,M90T,Sf,100x,0.169,0.03,0.199,0.9899497487437185
5/13/2022,6,M3,3-6-M3,4.33,0.195,3,M,Azithromycin,1,30.0,S. flexneri,M90T,Sf,100x,0.169,0.03,0.216,0.9027777777777778
5/13/2022,6,M3,3-6-M3,5.41,0.194,3,M,Azithromycin,1,30.0,S. flexneri,M90T,Sf,100x,0.169,0.03,0.26,0.7461538461538462
5/13/2022,6,M3,3-6-M3,6.5,0.194,3,M,Azithromycin,1,30.0,S. flexneri,M90T,Sf,100x,0.168,0.03,0.315,0.6158730158730159
5/13/2022,6,M3,3-6-M3,7.58,0.195,3,M,Azithromycin,1,30.0,S. flexneri,M90T,Sf,100x,0.169,0.03,0.367,0.5313351498637603
5/13/2022,6,M3,3-6-M3,8.66,0.194,3,M,Azithromycin,1,30.0,S. flexneri,M90T,Sf,100x,0.168,0.03,0.409,0.4743276283618582
5/13/2022,6,M3,3-6-M3,9.74,0.193,3,M,Azithromycin,1,30.0,S. flexneri,M90T,Sf,100x,0.166,0.03,0.44,0.43863636363636366
5/13/2022,6,M3,3-6-M3,10.82,0.193,3,M,Azithromycin,1,30.0,S. flexneri,M90T,Sf,100x,0.166,0.03,0.469,0.41151385927505335
5/13/2022,6,M3,3-6-M3,11.91,0.191,3,M,Azithromycin,1,30.0,S. flexneri,M90T,Sf,100x,0.166,0.03,0.489,0.39059304703476483
5/13/2022,6,M3,3-6-M3,12.99,0.193,3,M,Azithromycin,1,30.0,S. flexneri,M90T,Sf,100x,0.169,0.03,0.499,0.3867735470941884
5/13/2022,6,M5,3-6-M5,0.0,0.196,5,M,Azithromycin,1,10.0,S. flexneri,M90T,Sf,100x,0.154,0.04200000000000001,0.187,1.0481283422459893
5/13/2022,6,M5,3-6-M5,1.09,0.198,5,M,Azithromycin,1,10.0,S. flexneri,M90T,Sf,100x,0.165,0.033,0.19,1.0421052631578949
5/13/2022,6,M5,3-6-M5,2.17,0.203,5,M,Azithromycin,1,10.0,S. flexneri,M90T,Sf,100x,0.168,0.035,0.196,1.0357142857142858
5/13/2022,6,M5,3-6-M5,3.25,0.203,5,M,Azithromycin,1,10.0,S. flexneri,M90T,Sf,100x,0.169,0.034,0.199,1.020100502512563
5/13/2022,6,M5,3-6-M5,4.33,0.203,5,M,Azithromycin,1,10.0,S. flexneri,M90T,Sf,100x,0.169,0.034,0.216,0.9398148148148149
5/13/2022,6,M5,3-6-M5,5.41,0.202,5,M,Azithromycin,1,10.0,S. flexneri,M90T,Sf,100x,0.169,0.033,0.26,0.7769230769230769
5/13/2022,6,M5,3-6-M5,6.5,0.204,5,M,Azithromycin,1,10.0,S. flexneri,M90T,Sf,100x,0.168,0.035999999999999976,0.315,0.6476190476190475
5/13/2022,6,M5,3-6-M5,7.58,0.208,5,M,Azithromycin,1,10.0,S. flexneri,M90T,Sf,100x,0.169,0.03899999999999998,0.367,0.5667574931880108
5/13/2022,6,M5,3-6-M5,8.66,0.214,5,M,Azithromycin,1,10.0,S. flexneri,M90T,Sf,100x,0.168,0.045999999999999985,0.409,0.5232273838630807
5/13/2022,6,M5,3-6-M5,9.74,0.226,5,M,Azithromycin,1,10.0,S. flexneri,M90T,Sf,100x,0.166,0.06,0.44,0.5136363636363637
5/13/2022,6,M5,3-6-M5,10.82,0.25,5,M,Azithromycin,1,10.0,S. flexneri,M90T,Sf,100x,0.166,0.08399999999999999,0.469,0.5330490405117271
5/13/2022,6,M5,3-6-M5,11.91,0.286,5,M,Azithromycin,1,10.0,S. flexneri,M90T,Sf,100x,0.166,0.11999999999999997,0.489,0.5848670756646216
5/13/2022,6,M5,3-6-M5,12.99,0.319,5,M,Azithromycin,1,10.0,S. flexneri,M90T,Sf,100x,0.169,0.15,0.499,0.6392785571142284
5/13/2022,6,M7,3-6-M7,0.0,0.195,7,M,Azithromycin,1,3.0,S. flexneri,M90T,Sf,100x,0.154,0.04100000000000001,0.187,1.0427807486631016
5/13/2022,6,M7,3-6-M7,1.09,0.197,7,M,Azithromycin,1,3.0,S. flexneri,M90T,Sf,100x,0.165,0.032,0.19,1.036842105263158
5/13/2022,6,M7,3-6-M7,2.17,0.205,7,M,Azithromycin,1,3.0,S. flexneri,M90T,Sf,100x,0.168,0.03699999999999998,0.196,1.0459183673469388
5/13/2022,6,M7,3-6-M7,3.25,0.205,7,M,Azithromycin,1,3.0,S. flexneri,M90T,Sf,100x,0.169,0.035999999999999976,0.199,1.0301507537688441
5/13/2022,6,M7,3-6-M7,4.33,0.212,7,M,Azithromycin,1,3.0,S. flexneri,M90T,Sf,100x,0.169,0.04299999999999998,0.216,0.9814814814814815
5/13/2022,6,M7,3-6-M7,5.41,0.239,7,M,Azithromycin,1,3.0,S. flexneri,M90T,Sf,100x,0.169,0.06999999999999998,0.26,0.9192307692307692
5/13/2022,6,M7,3-6-M7,6.5,0.287,7,M,Azithromycin,1,3.0,S. flexneri,M90T,Sf,100x,0.168,0.11899999999999997,0.315,0.911111111111111
5/13/2022,6,M7,3-6-M7,7.58,0.339,7,M,Azithromycin,1,3.0,S. flexneri,M90T,Sf,100x,0.169,0.17,0.367,0.9237057220708448
5/13/2022,6,M7,3-6-M7,8.66,0.378,7,M,Azithromycin,1,3.0,S. flexneri,M90T,Sf,100x,0.168,0.21,0.409,0.9242053789731052
5/13/2022,6,M7,3-6-M7,9.74,0.409,7,M,Azithromycin,1,3.0,S. flexneri,M90T,Sf,100x,0.166,0.24299999999999997,0.44,0.9295454545454545
5/13/2022,6,M7,3-6-M7,10.82,0.423,7,M,Azithromycin,1,3.0,S. flexneri,M90T,Sf,100x,0.166,0.257,0.469,0.9019189765458422
5/13/2022,6,M7,3-6-M7,11.91,0.433,7,M,Azithromycin,1,3.0,S. flexneri,M90T,Sf,100x,0.166,0.267,0.489,0.885480572597137
5/13/2022,6,M7,3-6-M7,12.99,0.437,7,M,Azithromycin,1,3.0,S. flexneri,M90T,Sf,100x,0.169,0.268,0.499,0.875751503006012
5/13/2022,6,M9,3-6-M9,0.0,0.198,9,M,Azithromycin,1,1.0,S. flexneri,M90T,Sf,100x,0.154,0.04400000000000001,0.187,1.0588235294117647
5/13/2022,6,M9,3-6-M9,1.09,0.199,9,M,Azithromycin,1,1.0,S. flexneri,M90T,Sf,100x,0.165,0.034,0.19,1.0473684210526317
5/13/2022,6,M9,3-6-M9,2.17,0.201,9,M,Azithromycin,1,1.0,S. flexneri,M90T,Sf,100x,0.168,0.033,0.196,1.0255102040816326
5/13/2022,6,M9,3-6-M9,3.25,0.202,9,M,Azithromycin,1,1.0,S. flexneri,M90T,Sf,100x,0.169,0.033,0.199,1.015075376884422
5/13/2022,6,M9,3-6-M9,4.33,0.217,9,M,Azithromycin,1,1.0,S. flexneri,M90T,Sf,100x,0.169,0.04799999999999999,0.216,1.0046296296296295
5/13/2022,6,M9,3-6-M9,5.41,0.261,9,M,Azithromycin,1,1.0,S. flexneri,M90T,Sf,100x,0.169,0.092,0.26,1.0038461538461538
5/13/2022,6,M9,3-6-M9,6.5,0.325,9,M,Azithromycin,1,1.0,S. flexneri,M90T,Sf,100x,0.168,0.157,0.315,1.0317460317460319
5/13/2022,6,M9,3-6-M9,7.58,0.385,9,M,Azithromycin,1,1.0,S. flexneri,M90T,Sf,100x,0.169,0.216,0.367,1.0490463215258856
5/13/2022,6,M9,3-6-M9,8.66,0.431,9,M,Azithromycin,1,1.0,S. flexneri,M90T,Sf,100x,0.168,0.263,0.409,1.0537897310513449
5/13/2022,6,M9,3-6-M9,9.74,0.466,9,M,Azithromycin,1,1.0,S. flexneri,M90T,Sf,100x,0.166,0.30000000000000004,0.44,1.059090909090909
5/13/2022,6,M9,3-6-M9,10.82,0.479,9,M,Azithromycin,1,1.0,S. flexneri,M90T,Sf,100x,0.166,0.31299999999999994,0.469,1.0213219616204692
5/13/2022,6,M9,3-6-M9,11.91,0.492,9,M,Azithromycin,1,1.0,S. flexneri,M90T,Sf,100x,0.166,0.32599999999999996,0.489,1.0061349693251533
5/13/2022,6,M9,3-6-M9,12.99,0.491,9,M,Azithromycin,1,1.0,S. flexneri,M90T,Sf,100x,0.169,0.32199999999999995,0.499,0.9839679358717435
