date,plt,well,wellid,time_h,rawod,col,row,cpd,qrt,um,species,strain,nick,dil,OD_minus1_of_each_group_replicate_timepoint,od_corrected,OD_zero_mean_of_each_group_replicate_timepoint,od_normalized
5/13/2022,1,M5,3-1-M5,12.97,0.399,5,M,Azithromycin,1,10.0,S. flexneri,M90T,Sf,100x,0.182,0.21700000000000003,0.316,0.6867088607594938
5/13/2022,1,M7,3-1-M7,0.0,0.201,7,M,Azithromycin,1,3.0,S. flexneri,M90T,Sf,100x,0.171,0.03,0.03,1.0
5/13/2022,1,M7,3-1-M7,1.08,0.223,7,M,Azithromycin,1,3.0,S. flexneri,M90T,Sf,100x,0.19,0.033,0.03,1.1
5/13/2022,1,M7,3-1-M7,2.16,0.21,7,M,Azithromycin,1,3.0,S. flexneri,M90T,Sf,100x,0.183,0.03,0.03,1.0
5/13/2022,1,M7,3-1-M7,3.24,0.216,7,M,Azithromycin,1,3.0,S. flexneri,M90T,Sf,100x,0.185,0.031,0.03,1.0333333333333334
5/13/2022,1,M7,3-1-M7,4.32,0.23,7,M,Azithromycin,1,3.0,S. flexneri,M90T,Sf,100x,0.184,0.04600000000000001,0.057999999999999996,0.7931034482758623
5/13/2022,1,M7,3-1-M7,5.4,0.283,7,M,Azithromycin,1,3.0,S. flexneri,M90T,Sf,100x,0.186,0.09699999999999998,0.131,0.7404580152671754
5/13/2022,1,M7,3-1-M7,6.48,0.342,7,M,Azithromycin,1,3.0,S. flexneri,M90T,Sf,100x,0.184,0.15800000000000003,0.193,0.8186528497409328
5/13/2022,1,M7,3-1-M7,7.56,0.399,7,M,Azithromycin,1,3.0,S. flexneri,M90T,Sf,100x,0.184,0.21500000000000002,0.22999999999999998,0.9347826086956523
5/13/2022,1,M7,3-1-M7,8.64,0.43,7,M,Azithromycin,1,3.0,S. flexneri,M90T,Sf,100x,0.183,0.247,0.256,0.96484375
5/13/2022,1,M7,3-1-M7,9.73,0.441,7,M,Azithromycin,1,3.0,S. flexneri,M90T,Sf,100x,0.182,0.259,0.28200000000000003,0.9184397163120567
5/13/2022,1,M7,3-1-M7,10.81,0.44,7,M,Azithromycin,1,3.0,S. flexneri,M90T,Sf,100x,0.181,0.259,0.301,0.8604651162790699
5/13/2022,1,M7,3-1-M7,11.89,0.444,7,M,Azithromycin,1,3.0,S. flexneri,M90T,Sf,100x,0.181,0.263,0.309,0.8511326860841424
5/13/2022,1,M7,3-1-M7,12.97,0.45,7,M,Azithromycin,1,3.0,S. flexneri,M90T,Sf,100x,0.182,0.268,0.316,0.8481012658227849
5/13/2022,1,M9,3-1-M9,0.0,0.185,9,M,Azithromycin,1,1.0,S. flexneri,M90T,Sf,100x,0.171,0.03,0.03,1.0
5/13/2022,1,M9,3-1-M9,1.08,0.221,9,M,Azithromycin,1,1.0,S. flexneri,M90T,Sf,100x,0.19,0.031,0.03,1.0333333333333334
5/13/2022,1,M9,3-1-M9,2.16,0.216,9,M,Azithromycin,1,1.0,S. flexneri,M90T,Sf,100x,0.183,0.033,0.03,1.1
5/13/2022,1,M9,3-1-M9,3.24,0.222,9,M,Azithromycin,1,1.0,S. flexneri,M90T,Sf,100x,0.185,0.037000000000000005,0.03,1.2333333333333336
5/13/2022,1,M9,3-1-M9,4.32,0.247,9,M,Azithromycin,1,1.0,S. flexneri,M90T,Sf,100x,0.184,0.063,0.057999999999999996,1.0862068965517242
5/13/2022,1,M9,3-1-M9,5.4,0.311,9,M,Azithromycin,1,1.0,S. flexneri,M90T,Sf,100x,0.186,0.125,0.131,0.9541984732824427
5/13/2022,1,M9,3-1-M9,6.48,0.372,9,M,Azithromycin,1,1.0,S. flexneri,M90T,Sf,100x,0.184,0.188,0.193,0.9740932642487047
5/13/2022,1,M9,3-1-M9,7.56,0.418,9,M,Azithromycin,1,1.0,S. flexneri,M90T,Sf,100x,0.184,0.23399999999999999,0.22999999999999998,1.0173913043478262
5/13/2022,1,M9,3-1-M9,8.64,0.449,9,M,Azithromycin,1,1.0,S. flexneri,M90T,Sf,100x,0.183,0.266,0.256,1.0390625
5/13/2022,1,M9,3-1-M9,9.73,0.46,9,M,Azithromycin,1,1.0,S. flexneri,M90T,Sf,100x,0.182,0.278,0.28200000000000003,0.9858156028368794
5/13/2022,1,M9,3-1-M9,10.81,0.467,9,M,Azithromycin,1,1.0,S. flexneri,M90T,Sf,100x,0.181,0.28600000000000003,0.301,0.9501661129568107
5/13/2022,1,M9,3-1-M9,11.89,0.476,9,M,Azithromycin,1,1.0,S. flexneri,M90T,Sf,100x,0.181,0.295,0.309,0.9546925566343042
5/13/2022,1,M9,3-1-M9,12.97,0.48,9,M,Azithromycin,1,1.0,S. flexneri,M90T,Sf,100x,0.182,0.298,0.316,0.9430379746835442
5/13/2022,6,M1,3-6-M1,0.0,0.206,1,M,Azithromycin,1,100.0,S. flexneri,M90T,Sf,100x,0.154,0.05199999999999999,0.033,1.5757575757575755
5/13/2022,6,M1,3-6-M1,1.09,0.209,1,M,Azithromycin,1,100.0,S. flexneri,M90T,Sf,100x,0.165,0.043999999999999984,0.03,1.4666666666666661
5/13/2022,6,M1,3-6-M1,2.17,0.207,1,M,Azithromycin,1,100.0,S. flexneri,M90T,Sf,100x,0.168,0.03899999999999998,0.03,1.2999999999999994
5/13/2022,6,M1,3-6-M1,3.25,0.206,1,M,Azithromycin,1,100.0,S. flexneri,M90T,Sf,100x,0.169,0.03699999999999998,0.03,1.2333333333333327
5/13/2022,6,M1,3-6-M1,4.33,0.204,1,M,Azithromycin,1,100.0,S. flexneri,M90T,Sf,100x,0.169,0.034999999999999976,0.046999999999999986,0.7446808510638295
5/13/2022,6,M1,3-6-M1,5.41,0.202,1,M,Azithromycin,1,100.0,S. flexneri,M90T,Sf,100x,0.169,0.033,0.091,0.3626373626373627
5/13/2022,6,M1,3-6-M1,6.5,0.2,1,M,Azithromycin,1,100.0,S. flexneri,M90T,Sf,100x,0.168,0.032,0.147,0.217687074829932
5/13/2022,6,M1,3-6-M1,7.58,0.2,1,M,Azithromycin,1,100.0,S. flexneri,M90T,Sf,100x,0.169,0.031,0.19799999999999998,0.15656565656565657
5/13/2022,6,M1,3-6-M1,8.66,0.199,1,M,Azithromycin,1,100.0,S. flexneri,M90T,Sf,100x,0.168,0.031,0.24099999999999996,0.1286307053941909
5/13/2022,6,M1,3-6-M1,9.74,0.197,1,M,Azithromycin,1,100.0,S. flexneri,M90T,Sf,100x,0.166,0.031,0.274,0.11313868613138685
5/13/2022,6,M1,3-6-M1,10.82,0.197,1,M,Azithromycin,1,100.0,S. flexneri,M90T,Sf,100x,0.166,0.031,0.30299999999999994,0.10231023102310233
5/13/2022,6,M1,3-6-M1,11.91,0.196,1,M,Azithromycin,1,100.0,S. flexneri,M90T,Sf,100x,0.166,0.03,0.32299999999999995,0.09287925696594428
5/13/2022,6,M1,3-6-M1,12.99,0.197,1,M,Azithromycin,1,100.0,S. flexneri,M90T,Sf,100x,0.169,0.03,0.32999999999999996,0.09090909090909091
5/13/2022,6,M11,3-6-M11,0.0,0.187,11,M,Azithromycin,1,0.3,S. flexneri,M90T,Sf,100x,0.154,0.033,0.033,1.0
5/13/2022,6,M11,3-6-M11,1.09,0.189,11,M,Azithromycin,1,0.3,S. flexneri,M90T,Sf,100x,0.165,0.03,0.03,1.0
5/13/2022,6,M11,3-6-M11,2.17,0.191,11,M,Azithromycin,1,0.3,S. flexneri,M90T,Sf,100x,0.168,0.03,0.03,1.0
5/13/2022,6,M11,3-6-M11,3.25,0.194,11,M,Azithromycin,1,0.3,S. flexneri,M90T,Sf,100x,0.169,0.03,0.03,1.0
5/13/2022,6,M11,3-6-M11,4.33,0.211,11,M,Azithromycin,1,0.3,S. flexneri,M90T,Sf,100x,0.169,0.04199999999999998,0.046999999999999986,0.8936170212765956
5/13/2022,6,M11,3-6-M11,5.41,0.254,11,M,Azithromycin,1,0.3,S. flexneri,M90T,Sf,100x,0.169,0.08499999999999999,0.091,0.934065934065934
5/13/2022,6,M11,3-6-M11,6.5,0.302,11,M,Azithromycin,1,0.3,S. flexneri,M90T,Sf,100x,0.168,0.13399999999999998,0.147,0.91156462585034
5/13/2022,6,M11,3-6-M11,7.58,0.347,11,M,Azithromycin,1,0.3,S. flexneri,M90T,Sf,100x,0.169,0.17799999999999996,0.19799999999999998,0.8989898989898989
5/13/2022,6,M11,3-6-M11,8.66,0.38,11,M,Azithromycin,1,0.3,S. flexneri,M90T,Sf,100x,0.168,0.212,0.24099999999999996,0.8796680497925312
5/13/2022,6,M11,3-6-M11,9.74,0.407,11,M,Azithromycin,1,0.3,S. flexneri,M90T,Sf,100x,0.166,0.24099999999999996,0.274,0.8795620437956202
5/13/2022,6,M11,3-6-M11,10.82,0.426,11,M,Azithromycin,1,0.3,S. flexneri,M90T,Sf,100x,0.166,0.26,0.30299999999999994,0.8580858085808583
5/13/2022,6,M11,3-6-M11,11.91,0.44,11,M,Azithromycin,1,0.3,S. flexneri,M90T,Sf,100x,0.166,0.274,0.32299999999999995,0.8482972136222912
5/13/2022,6,M11,3-6-M11,12.99,0.449,11,M,Azithromycin,1,0.3,S. flexneri,M90T,Sf,100x,0.169,0.28,0.32999999999999996,0.8484848484848486
5/13/2022,6,M13,3-6-M13,0.0,0.18,13,M,Azithromycin,1,0.1,S. flexneri,M90T,Sf,100x,0.154,0.03,0.033,0.9090909090909091
5/13/2022,6,M13,3-6-M13,1.09,0.184,13,M,Azithromycin,1,0.1,S. flexneri,M90T,Sf,100x,0.165,0.03,0.03,1.0
5/13/2022,6,M13,3-6-M13,2.17,0.186,13,M,Azithromycin,1,0.1,S. flexneri,M90T,Sf,100x,0.168,0.03,0.03,1.0
5/13/2022,6,M13,3-6-M13,3.25,0.191,13,M,Azithromycin,1,0.1,S. flexneri,M90T,Sf,100x,0.169,0.03,0.03,1.0
5/13/2022,6,M13,3-6-M13,4.33,0.214,13,M,Azithromycin,1,0.1,S. flexneri,M90T,Sf,100x,0.169,0.044999999999999984,0.046999999999999986,0.9574468085106382
5/13/2022,6,M13,3-6-M13,5.41,0.28,13,M,Azithromycin,1,0.1,S. flexneri,M90T,Sf,100x,0.169,0.11100000000000002,0.091,1.2197802197802199
5/13/2022,6,M13,3-6-M13,6.5,0.355,13,M,Azithromycin,1,0.1,S. flexneri,M90T,Sf,100x,0.168,0.18699999999999997,0.147,1.2721088435374148
5/13/2022,6,M13,3-6-M13,7.58,0.405,13,M,Azithromycin,1,0.1,S. flexneri,M90T,Sf,100x,0.169,0.23600000000000002,0.19799999999999998,1.191919191919192
5/13/2022,6,M13,3-6-M13,8.66,0.435,13,M,Azithromycin,1,0.1,S. flexneri,M90T,Sf,100x,0.168,0.267,0.24099999999999996,1.1078838174273862
5/13/2022,6,M13,3-6-M13,9.74,0.458,13,M,Azithromycin,1,0.1,S. flexneri,M90T,Sf,100x,0.166,0.29200000000000004,0.274,1.0656934306569343
5/13/2022,6,M13,3-6-M13,10.82,0.476,13,M,Azithromycin,1,0.1,S. flexneri,M90T,Sf,100x,0.166,0.30999999999999994,0.30299999999999994,1.023102310231023
5/13/2022,6,M13,3-6-M13,11.91,0.486,13,M,Azithromycin,1,0.1,S. flexneri,M90T,Sf,100x,0.166,0.31999999999999995,0.32299999999999995,0.9907120743034056
5/13/2022,6,M13,3-6-M13,12.99,0.498,13,M,Azithromycin,1,0.1,S. flexneri,M90T,Sf,100x,0.169,0.32899999999999996,0.32999999999999996,0.996969696969697
5/13/2022,6,M15,3-6-M15,0.0,0.182,15,M,Azithromycin,1,0.03,S. flexneri,M90T,Sf,100x,0.154,0.03,0.033,0.9090909090909091
5/13/2022,6,M15,3-6-M15,1.09,0.189,15,M,Azithromycin,1,0.03,S. flexneri,M90T,Sf,100x,0.165,0.03,0.03,1.0
5/13/2022,6,M15,3-6-M15,2.17,0.19,15,M,Azithromycin,1,0.03,S. flexneri,M90T,Sf,100x,0.168,0.03,0.03,1.0
5/13/2022,6,M15,3-6-M15,3.25,0.193,15,M,Azithromycin,1,0.03,S. flexneri,M90T,Sf,100x,0.169,0.03,0.03,1.0
5/13/2022,6,M15,3-6-M15,4.33,0.209,15,M,Azithromycin,1,0.03,S. flexneri,M90T,Sf,100x,0.169,0.03999999999999998,0.046999999999999986,0.8510638297872338
5/13/2022,6,M15,3-6-M15,5.41,0.256,15,M,Azithromycin,1,0.03,S. flexneri,M90T,Sf,100x,0.169,0.087,0.091,0.956043956043956
5/13/2022,6,M15,3-6-M15,6.5,0.311,15,M,Azithromycin,1,0.03,S. flexneri,M90T,Sf,100x,0.168,0.143,0.147,0.9727891156462585
5/13/2022,6,M15,3-6-M15,7.58,0.36,15,M,Azithromycin,1,0.03,S. flexneri,M90T,Sf,100x,0.169,0.19099999999999998,0.19799999999999998,0.9646464646464646
5/13/2022,6,M15,3-6-M15,8.66,0.398,15,M,Azithromycin,1,0.03,S. flexneri,M90T,Sf,100x,0.168,0.23,0.24099999999999996,0.9543568464730292
5/13/2022,6,M15,3-6-M15,9.74,0.428,15,M,Azithromycin,1,0.03,S. flexneri,M90T,Sf,100x,0.166,0.262,0.274,0.9562043795620437
5/13/2022,6,M15,3-6-M15,10.82,0.453,15,M,Azithromycin,1,0.03,S. flexneri,M90T,Sf,100x,0.166,0.28700000000000003,0.30299999999999994,0.9471947194719476
5/13/2022,6,M15,3-6-M15,11.91,0.473,15,M,Azithromycin,1,0.03,S. flexneri,M90T,Sf,100x,0.166,0.30699999999999994,0.32299999999999995,0.9504643962848297
5/13/2022,6,M15,3-6-M15,12.99,0.486,15,M,Azithromycin,1,0.03,S. flexneri,M90T,Sf,100x,0.169,0.31699999999999995,0.32999999999999996,0.9606060606060606
5/13/2022,6,M17,3-6-M17,0.0,0.154,17,M,Azithromycin,1,0.01,S. flexneri,M90T,Sf,100x,0.154,0.03,0.033,0.9090909090909091
5/13/2022,6,M17,3-6-M17,1.09,0.166,17,M,Azithromycin,1,0.01,S. flexneri,M90T,Sf,100x,0.165,0.03,0.03,1.0
5/13/2022,6,M17,3-6-M17,2.17,0.169,17,M,Azithromycin,1,0.01,S. flexneri,M90T,Sf,100x,0.168,0.03,0.03,1.0
5/13/2022,6,M17,3-6-M17,3.25,0.172,17,M,Azithromycin,1,0.01,S. flexneri,M90T,Sf,100x,0.169,0.03,0.03,1.0
5/13/2022,6,M17,3-6-M17,4.33,0.192,17,M,Azithromycin,1,0.01,S. flexneri,M90T,Sf,100x,0.169,0.03,0.046999999999999986,0.6382978723404257
5/13/2022,6,M17,3-6-M17,5.41,0.239,17,M,Azithromycin,1,0.01,S. flexneri,M90T,Sf,100x,0.169,0.06999999999999998,0.091,0.769230769230769
5/13/2022,6,M17,3-6-M17,6.5,0.292,17,M,Azithromycin,1,0.01,S. flexneri,M90T,Sf,100x,0.168,0.12399999999999997,0.147,0.8435374149659862
5/13/2022,6,M17,3-6-M17,7.58,0.333,17,M,Azithromycin,1,0.01,S. flexneri,M90T,Sf,100x,0.169,0.164,0.19799999999999998,0.8282828282828284
5/13/2022,6,M17,3-6-M17,8.66,0.365,17,M,Azithromycin,1,0.01,S. flexneri,M90T,Sf,100x,0.168,0.19699999999999998,0.24099999999999996,0.8174273858921163
5/13/2022,6,M17,3-6-M17,9.74,0.386,17,M,Azithromycin,1,0.01,S. flexneri,M90T,Sf,100x,0.166,0.22,0.274,0.802919708029197
5/13/2022,6,M17,3-6-M17,10.82,0.402,17,M,Azithromycin,1,0.01,S. flexneri,M90T,Sf,100x,0.166,0.23600000000000002,0.30299999999999994,0.7788778877887791
5/13/2022,6,M17,3-6-M17,11.91,0.417,17,M,Azithromycin,1,0.01,S. flexneri,M90T,Sf,100x,0.166,0.251,0.32299999999999995,0.7770897832817338
5/13/2022,6,M17,3-6-M17,12.99,0.429,17,M,Azithromycin,1,0.01,S. flexneri,M90T,Sf,100x,0.169,0.26,0.32999999999999996,0.787878787878788
5/13/2022,6,M19,3-6-M19,0.0,0.162,19,M,Azithromycin,1,0.003,S. flexneri,M90T,Sf,100x,0.154,0.03,0.033,0.9090909090909091
5/13/2022,6,M19,3-6-M19,1.09,0.176,19,M,Azithromycin,1,0.003,S. flexneri,M90T,Sf,100x,0.165,0.03,0.03,1.0
5/13/2022,6,M19,3-6-M19,2.17,0.178,19,M,Azithromycin,1,0.003,S. flexneri,M90T,Sf,100x,0.168,0.03,0.03,1.0
5/13/2022,6,M19,3-6-M19,3.25,0.184,19,M,Azithromycin,1,0.003,S. flexneri,M90T,Sf,100x,0.169,0.03,0.03,1.0
5/13/2022,6,M19,3-6-M19,4.33,0.212,19,M,Azithromycin,1,0.003,S. flexneri,M90T,Sf,100x,0.169,0.04299999999999998,0.046999999999999986,0.9148936170212765
5/13/2022,6,M19,3-6-M19,5.41,0.275,19,M,Azithromycin,1,0.003,S. flexneri,M90T,Sf,100x,0.169,0.10600000000000001,0.091,1.164835164835165
5/13/2022,6,M19,3-6-M19,6.5,0.346,19,M,Azithromycin,1,0.003,S. flexneri,M90T,Sf,100x,0.168,0.17799999999999996,0.147,1.2108843537414964
5/13/2022,6,M19,3-6-M19,7.58,0.402,19,M,Azithromycin,1,0.003,S. flexneri,M90T,Sf,100x,0.169,0.233,0.19799999999999998,1.176767676767677
5/13/2022,6,M19,3-6-M19,8.66,0.431,19,M,Azithromycin,1,0.003,S. flexneri,M90T,Sf,100x,0.168,0.263,0.24099999999999996,1.091286307053942
5/13/2022,6,M19,3-6-M19,9.74,0.461,19,M,Azithromycin,1,0.003,S. flexneri,M90T,Sf,100x,0.166,0.29500000000000004,0.274,1.0766423357664234
5/13/2022,6,M19,3-6-M19,10.82,0.484,19,M,Azithromycin,1,0.003,S. flexneri,M90T,Sf,100x,0.166,0.31799999999999995,0.30299999999999994,1.0495049504950495
5/13/2022,6,M19,3-6-M19,11.91,0.503,19,M,Azithromycin,1,0.003,S. flexneri,M90T,Sf,100x,0.166,0.33699999999999997,0.32299999999999995,1.043343653250774
5/13/2022,6,M19,3-6-M19,12.99,0.511,19,M,Azithromycin,1,0.003,S. flexneri,M90T,Sf,100x,0.169,0.34199999999999997,0.32999999999999996,1.0363636363636364
5/13/2022,6,M21,3-6-M21,0.0,0.187,21,M,Azithromycin,1,0.0,S. flexneri,M90T,Sf,100x,0.154,0.033,0.033,1.0
5/13/2022,6,M21,3-6-M21,1.09,0.19,21,M,Azithromycin,1,0.0,S. flexneri,M90T,Sf,100x,0.165,0.03,0.03,1.0
5/13/2022,6,M21,3-6-M21,2.17,0.196,21,M,Azithromycin,1,0.0,S. flexneri,M90T,Sf,100x,0.168,0.03,0.03,1.0
5/13/2022,6,M21,3-6-M21,3.25,0.199,21,M,Azithromycin,1,0.0,S. flexneri,M90T,Sf,100x,0.169,0.03,0.03,1.0
5/13/2022,6,M21,3-6-M21,4.33,0.216,21,M,Azithromycin,1,0.0,S. flexneri,M90T,Sf,100x,0.169,0.046999999999999986,0.046999999999999986,1.0
5/13/2022,6,M21,3-6-M21,5.41,0.26,21,M,Azithromycin,1,0.0,S. flexneri,M90T,Sf,100x,0.169,0.091,0.091,1.0
5/13/2022,6,M21,3-6-M21,6.5,0.315,21,M,Azithromycin,1,0.0,S. flexneri,M90T,Sf,100x,0.168,0.147,0.147,1.0
5/13/2022,6,M21,3-6-M21,7.58,0.367,21,M,Azithromycin,1,0.0,S. flexneri,M90T,Sf,100x,0.169,0.19799999999999998,0.19799999999999998,1.0
5/13/2022,6,M21,3-6-M21,8.66,0.409,21,M,Azithromycin,1,0.0,S. flexneri,M90T,Sf,100x,0.168,0.24099999999999996,0.24099999999999996,1.0
5/13/2022,6,M21,3-6-M21,9.74,0.44,21,M,Azithromycin,1,0.0,S. flexneri,M90T,Sf,100x,0.166,0.274,0.274,1.0
5/13/2022,6,M21,3-6-M21,10.82,0.469,21,M,Azithromycin,1,0.0,S. flexneri,M90T,Sf,100x,0.166,0.30299999999999994,0.30299999999999994,1.0
5/13/2022,6,M21,3-6-M21,11.91,0.489,21,M,Azithromycin,1,0.0,S. flexneri,M90T,Sf,100x,0.166,0.32299999999999995,0.32299999999999995,1.0
5/13/2022,6,M21,3-6-M21,12.99,0.499,21,M,Azithromycin,1,0.0,S. flexneri,M90T,Sf,100x,0.169,0.32999999999999996,0.32999999999999996,1.0
5/13/2022,6,M23,3-6-M23,0.0,0.154,23,M,Azithromycin,1,-1.0,S. flexneri,M90T,Sf,100x,0.154,0.03,0.033,0.9090909090909091
5/13/2022,6,M23,3-6-M23,1.09,0.165,23,M,Azithromycin,1,-1.0,S. flexneri,M90T,Sf,100x,0.165,0.03,0.03,1.0
5/13/2022,6,M23,3-6-M23,2.17,0.168,23,M,Azithromycin,1,-1.0,S. flexneri,M90T,Sf,100x,0.168,0.03,0.03,1.0
5/13/2022,6,M23,3-6-M23,3.25,0.169,23,M,Azithromycin,1,-1.0,S. flexneri,M90T,Sf,100x,0.169,0.03,0.03,1.0
5/13/2022,6,M23,3-6-M23,4.33,0.169,23,M,Azithromycin,1,-1.0,S. flexneri,M90T,Sf,100x,0.169,0.03,0.046999999999999986,0.6382978723404257
5/13/2022,6,M23,3-6-M23,5.41,0.169,23,M,Azithromycin,1,-1.0,S. flexneri,M90T,Sf,100x,0.169,0.03,0.091,0.32967032967032966
5/13/2022,6,M23,3-6-M23,6.5,0.168,23,M,Azithromycin,1,-1.0,S. flexneri,M90T,Sf,100x,0.168,0.03,0.147,0.20408163265306123
5/13/2022,6,M23,3-6-M23,7.58,0.169,23,M,Azithromycin,1,-1.0,S. flexneri,M90T,Sf,100x,0.169,0.03,0.19799999999999998,0.15151515151515152
5/13/2022,6,M23,3-6-M23,8.66,0.168,23,M,Azithromycin,1,-1.0,S. flexneri,M90T,Sf,100x,0.168,0.03,0.24099999999999996,0.12448132780082989
5/13/2022,6,M23,3-6-M23,9.74,0.166,23,M,Azithromycin,1,-1.0,S. flexneri,M90T,Sf,100x,0.166,0.03,0.274,0.1094890510948905
5/13/2022,6,M23,3-6-M23,10.82,0.166,23,M,Azithromycin,1,-1.0,S. flexneri,M90T,Sf,100x,0.166,0.03,0.30299999999999994,0.09900990099009903
5/13/2022,6,M23,3-6-M23,11.91,0.166,23,M,Azithromycin,1,-1.0,S. flexneri,M90T,Sf,100x,0.166,0.03,0.32299999999999995,0.09287925696594428
5/13/2022,6,M23,3-6-M23,12.99,0.169,23,M,Azithromycin,1,-1.0,S. flexneri,M90T,Sf,100x,0.169,0.03,0.32999999999999996,0.09090909090909091
5/13/2022,6,M3,3-6-M3,0.0,0.194,3,M,Azithromycin,1,30.0,S. flexneri,M90T,Sf,100x,0.154,0.04000000000000001,0.033,1.2121212121212124
5/13/2022,6,M3,3-6-M3,1.09,0.198,3,M,Azithromycin,1,30.0,S. flexneri,M90T,Sf,100x,0.165,0.033,0.03,1.1
5/13/2022,6,M3,3-6-M3,2.17,0.196,3,M,Azithromycin,1,30.0,S. flexneri,M90T,Sf,100x,0.168,0.03,0.03,1.0
5/13/2022,6,M3,3-6-M3,3.25,0.197,3,M,Azithromycin,1,30.0,S. flexneri,M90T,Sf,100x,0.169,0.03,0.03,1.0
5/13/2022,6,M3,3-6-M3,4.33,0.195,3,M,Azithromycin,1,30.0,S. flexneri,M90T,Sf,100x,0.169,0.03,0.046999999999999986,0.6382978723404257
5/13/2022,6,M3,3-6-M3,5.41,0.194,3,M,Azithromycin,1,30.0,S. flexneri,M90T,Sf,100x,0.169,0.03,0.091,0.32967032967032966
5/13/2022,6,M3,3-6-M3,6.5,0.194,3,M,Azithromycin,1,30.0,S. flexneri,M90T,Sf,100x,0.168,0.03,0.147,0.20408163265306123
5/13/2022,6,M3,3-6-M3,7.58,0.195,3,M,Azithromycin,1,30.0,S. flexneri,M90T,Sf,100x,0.169,0.03,0.19799999999999998,0.15151515151515152
5/13/2022,6,M3,3-6-M3,8.66,0.194,3,M,Azithromycin,1,30.0,S. flexneri,M90T,Sf,100x,0.168,0.03,0.24099999999999996,0.12448132780082989
5/13/2022,6,M3,3-6-M3,9.74,0.193,3,M,Azithromycin,1,30.0,S. flexneri,M90T,Sf,100x,0.166,0.03,0.274,0.1094890510948905
5/13/2022,6,M3,3-6-M3,10.82,0.193,3,M,Azithromycin,1,30.0,S. flexneri,M90T,Sf,100x,0.166,0.03,0.30299999999999994,0.09900990099009903
5/13/2022,6,M3,3-6-M3,11.91,0.191,3,M,Azithromycin,1,30.0,S. flexneri,M90T,Sf,100x,0.166,0.03,0.32299999999999995,0.09287925696594428
5/13/2022,6,M3,3-6-M3,12.99,0.193,3,M,Azithromycin,1,30.0,S. flexneri,M90T,Sf,100x,0.169,0.03,0.32999999999999996,0.09090909090909091
5/13/2022,6,M5,3-6-M5,0.0,0.196,5,M,Azithromycin,1,10.0,S. flexneri,M90T,Sf,100x,0.154,0.04200000000000001,0.033,1.272727272727273
5/13/2022,6,M5,3-6-M5,1.09,0.198,5,M,Azithromycin,1,10.0,S. flexneri,M90T,Sf,100x,0.165,0.033,0.03,1.1
5/13/2022,6,M5,3-6-M5,2.17,0.203,5,M,Azithromycin,1,10.0,S. flexneri,M90T,Sf,100x,0.168,0.035,0.03,1.1666666666666667
5/13/2022,6,M5,3-6-M5,3.25,0.203,5,M,Azithromycin,1,10.0,S. flexneri,M90T,Sf,100x,0.169,0.034,0.03,1.1333333333333335
5/13/2022,6,M5,3-6-M5,4.33,0.203,5,M,Azithromycin,1,10.0,S. flexneri,M90T,Sf,100x,0.169,0.034,0.046999999999999986,0.7234042553191492
5/13/2022,6,M5,3-6-M5,5.41,0.202,5,M,Azithromycin,1,10.0,S. flexneri,M90T,Sf,100x,0.169,0.033,0.091,0.3626373626373627
5/13/2022,6,M5,3-6-M5,6.5,0.204,5,M,Azithromycin,1,10.0,S. flexneri,M90T,Sf,100x,0.168,0.035999999999999976,0.147,0.24489795918367332
5/13/2022,6,M5,3-6-M5,7.58,0.208,5,M,Azithromycin,1,10.0,S. flexneri,M90T,Sf,100x,0.169,0.03899999999999998,0.19799999999999998,0.19696969696969688
5/13/2022,6,M5,3-6-M5,8.66,0.214,5,M,Azithromycin,1,10.0,S. flexneri,M90T,Sf,100x,0.168,0.045999999999999985,0.24099999999999996,0.19087136929460577
5/13/2022,6,M5,3-6-M5,9.74,0.226,5,M,Azithromycin,1,10.0,S. flexneri,M90T,Sf,100x,0.166,0.06,0.274,0.218978102189781
5/13/2022,6,M5,3-6-M5,10.82,0.25,5,M,Azithromycin,1,10.0,S. flexneri,M90T,Sf,100x,0.166,0.08399999999999999,0.30299999999999994,0.27722772277227725
5/13/2022,6,M5,3-6-M5,11.91,0.286,5,M,Azithromycin,1,10.0,S. flexneri,M90T,Sf,100x,0.166,0.11999999999999997,0.32299999999999995,0.37151702786377705
5/13/2022,6,M5,3-6-M5,12.99,0.319,5,M,Azithromycin,1,10.0,S. flexneri,M90T,Sf,100x,0.169,0.15,0.32999999999999996,0.4545454545454546
5/13/2022,6,M7,3-6-M7,0.0,0.195,7,M,Azithromycin,1,3.0,S. flexneri,M90T,Sf,100x,0.154,0.04100000000000001,0.033,1.2424242424242427
5/13/2022,6,M7,3-6-M7,1.09,0.197,7,M,Azithromycin,1,3.0,S. flexneri,M90T,Sf,100x,0.165,0.032,0.03,1.0666666666666667
5/13/2022,6,M7,3-6-M7,2.17,0.205,7,M,Azithromycin,1,3.0,S. flexneri,M90T,Sf,100x,0.168,0.03699999999999998,0.03,1.2333333333333327
5/13/2022,6,M7,3-6-M7,3.25,0.205,7,M,Azithromycin,1,3.0,S. flexneri,M90T,Sf,100x,0.169,0.035999999999999976,0.03,1.1999999999999993
5/13/2022,6,M7,3-6-M7,4.33,0.212,7,M,Azithromycin,1,3.0,S. flexneri,M90T,Sf,100x,0.169,0.04299999999999998,0.046999999999999986,0.9148936170212765
